symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY25N1126350CE,,2025-11-03,NSE,FO,,buy,false,75.000000,21.850000,676675,1200000010705574,2025-11-03T09:26:56,2025-11-11
NIFTY25N0425850CE,,2025-11-03,NSE,FO,,sell,false,75.000000,38.150000,698385,1600000016479475,2025-11-03T09:34:39,2025-11-04
NIFTY25N0425900CE,,2025-11-03,NSE,FO,,buy,false,75.000000,28.400000,674725,1000000017395522,2025-11-03T09:34:43,2025-11-04
NIFTY25N0425550PE,,2025-11-03,NSE,FO,,sell,false,75.000000,23.900000,838926,1000000023097475,2025-11-03T09:41:01,2025-11-04
NIFTY25N0425700PE,,2025-11-04,NSE,FO,,buy,false,75.000000,58.000000,1865357,1300000026378503,2025-11-04T09:39:23,2025-11-04
NIFTY25N0425600PE,,2025-11-04,NSE,FO,,sell,false,75.000000,20.300000,972424,1100000023814183,2025-11-04T09:39:31,2025-11-04
NIFTY25N0425600PE,,2025-11-04,NSE,FO,,buy,false,75.000000,17.950000,1348321,1100000034836680,2025-11-04T09:53:35,2025-11-04
NIFTY25N1126100CE,,2025-11-04,NSE,FO,,sell,false,75.000000,35.750000,4109056,1400000077272804,2025-11-04T10:46:53,2025-11-11
NIFTY25N1126150CE,,2025-11-04,NSE,FO,,buy,false,75.000000,28.400000,3362083,1500000074213412,2025-11-04T10:46:58,2025-11-11
NIFTY25N0425550PE,,2025-11-04,NSE,FO,,buy,false,75.000000,5.150000,2022607,1000000079326801,2025-11-04T10:59:13,2025-11-04
NIFTY25N0425850CE,,2025-11-04,NSE,FO,,buy,false,75.000000,7.550000,2106626,1600000077606707,2025-11-04T10:59:20,2025-11-04
SENSEX25N0685000CE,,2025-11-04,BSE,FO,,sell,false,20.000000,31.450000,1774150,1762234158879160845,2025-11-04T11:02:28,2025-11-06
SENSEX25N0682700PE,,2025-11-04,BSE,FO,,sell,false,20.000000,26.600000,1103820,1762234283916217565,2025-11-04T11:02:46,2025-11-06
NIFTY25N1125350PE,,2025-11-04,NSE,FO,,sell,false,75.000000,35.650000,5933015,1300000094178000,2025-11-04T11:08:13,2025-11-11
NIFTY25N1126200CE,,2025-11-04,NSE,FO,,sell,false,75.000000,22.600000,2242125,1600000083142947,2025-11-04T11:08:19,2025-11-11
NIFTY25N1126200CE,,2025-11-06,NSE,FO,,buy,false,75.000000,9.850000,6307,1600000000068490,2025-11-06T09:15:05,2025-11-11
SENSEX25N0682700PE,,2025-11-06,BSE,FO,,buy,false,20.000000,5.100000,577200,1762401074625446536,2025-11-06T09:23:49,2025-11-06
SENSEX25N0685000CE,,2025-11-06,BSE,FO,,buy,false,20.000000,3.050000,906260,1762401124954111502,2025-11-06T09:23:50,2025-11-06
NIFTY25N1126050CE,,2025-11-06,NSE,FO,,sell,false,75.000000,20.650000,376210,1300000008598557,2025-11-06T09:25:51,2025-11-11
NIFTY25N1126100CE,,2025-11-06,NSE,FO,,buy,false,75.000000,15.600000,248383,1400000008303703,2025-11-06T09:25:57,2025-11-11
NIFTY25N1126000CE,,2025-11-06,NSE,FO,,sell,false,75.000000,25.950000,425329,1200000009913934,2025-11-06T09:27:01,2025-11-11
NIFTY25N1126050CE,,2025-11-06,NSE,FO,,buy,false,75.000000,11.700000,1310127,1300000043671323,2025-11-06T10:16:32,2025-11-11
NIFTY25N1125900CE,,2025-11-06,NSE,FO,,sell,false,75.000000,25.450000,938540,1000000043122493,2025-11-06T10:16:47,2025-11-11
HAL25NOV4850CE,,2025-11-06,NSE,FO,,sell,false,150.000000,49.700000,132546,1900000081997053,2025-11-06T11:31:50,2025-11-25
HAL25NOV4900CE,,2025-11-06,NSE,FO,,buy,false,150.000000,40.200000,132839,1900000082149926,2025-11-06T11:32:07,2025-11-25
NIFTY25N1126000CE,,2025-11-06,NSE,FO,,buy,false,75.000000,12.000000,1916957,1200000085525187,2025-11-06T11:33:01,2025-11-11
NIFTY25N1125900CE,,2025-11-06,NSE,FO,,sell,false,75.000000,19.850000,1648509,1000000083779317,2025-11-06T11:33:07,2025-11-11
NIFTY25N1125450PE,,2025-11-06,NSE,FO,,buy,false,75.000000,70.050000,1370200,1500000078616089,2025-11-06T11:36:56,2025-11-11
NIFTY25N1125250PE,,2025-11-06,NSE,FO,,sell,false,75.000000,24.850000,2377377,1100000085622843,2025-11-06T11:37:13,2025-11-11
NIFTY25N1125750CE,,2025-11-07,NSE,FO,,sell,false,75.000000,15.750000,152760,1400000001353110,2025-11-07T09:16:11,2025-11-11
NIFTY25N1125700CE,,2025-11-07,NSE,FO,,sell,false,75.000000,20.150000,135030,1300000001407296,2025-11-07T09:16:18,2025-11-11
NIFTY25N1125900CE,,2025-11-07,NSE,FO,,buy,false,150.000000,7.350000,122027,1000000001524914,2025-11-07T09:16:24,2025-11-11
NIFTY25N1125650CE,,2025-11-07,NSE,FO,,sell,false,75.000000,27.200000,154828,1200000002020215,2025-11-07T09:16:58,2025-11-11
HAL25NOV4800CE,,2025-11-07,NSE,FO,,sell,false,150.000000,47.000000,18940,1900000001957329,2025-11-07T09:17:33,2025-11-25
HAL25NOV4850CE,,2025-11-07,NSE,FO,,buy,false,150.000000,36.650000,31965,1900000002140830,2025-11-07T09:19:28,2025-11-25
NIFTY25N1125700CE,,2025-11-07,NSE,FO,,buy,false,75.000000,15.900000,591597,1300000009174055,2025-11-07T09:24:10,2025-11-11
NIFTY25N1125750CE,,2025-11-07,NSE,FO,,buy,false,75.000000,12.300000,688884,1400000009601395,2025-11-07T09:24:18,2025-11-11
NIFTY25N1125550CE,,2025-11-07,NSE,FO,,sell,false,75.000000,36.900000,428541,1000000009150299,2025-11-07T09:24:36,2025-11-11
NIFTY25N1125650CE,,2025-11-07,NSE,FO,,buy,false,75.000000,22.000000,2266603,1200000067060318,2025-11-07T10:53:02,2025-11-11
NIFTY25N1125600CE,,2025-11-07,NSE,FO,,sell,false,75.000000,24.100000,1608872,1100000066007445,2025-11-07T10:58:56,2025-11-11
SENSEX25N1381300PE,,2025-11-07,BSE,FO,,sell,false,20.000000,52.950000,1686580,1762492957920872549,2025-11-07T11:00:22,2025-11-13
SENSEX25N1384400CE,,2025-11-07,BSE,FO,,sell,false,20.000000,44.000000,1299630,1762492976394662481,2025-11-07T11:00:57,2025-11-13
NIFTY25N1125250PE,,2025-11-10,NSE,FO,,buy,false,75.000000,8.900000,576448,1100000008571172,2025-11-10T09:23:05,2025-11-11
NIFTY25N1125450PE,,2025-11-10,NSE,FO,,sell,false,75.000000,37.900000,325146,1500000007695188,2025-11-10T09:23:20,2025-11-11
NIFTY25N1125350PE,,2025-11-10,NSE,FO,,buy,false,75.000000,17.450000,341849,1300000007672143,2025-11-10T09:23:26,2025-11-11
SENSEX25N1382200PE,,2025-11-10,BSE,FO,,sell,false,20.000000,70.150000,235430,1762746776586412969,2025-11-10T09:24:08,2025-11-13
SENSEX25N1381300PE,,2025-11-10,BSE,FO,,buy,false,20.000000,20.850000,474400,1762746708114443346,2025-11-10T09:24:12,2025-11-13
NIFTY25N1125750CE,,2025-11-10,NSE,FO,,sell,false,75.000000,16.900000,365537,1400000009372875,2025-11-10T09:25:06,2025-11-11
NIFTY25N1125550CE,,2025-11-10,NSE,FO,,buy,false,75.000000,81.500000,628509,1000000011487394,2025-11-10T09:25:11,2025-11-11
NIFTY25N1825300PE,,2025-11-10,NSE,FO,,sell,false,75.000000,70.950000,535089,1200000013335774,2025-11-10T09:28:59,2025-11-18
NIFTY25N1125450PE,,2025-11-10,NSE,FO,,buy,false,75.000000,14.050000,3631048,1500000189552595,2025-11-10T15:26:43,2025-11-11
NIFTY25N1125600CE,,2025-11-10,NSE,FO,,buy,false,75.000000,66.350000,9163020,1100000220468103,2025-11-10T15:27:38,2025-11-11
NIFTY25N1825300PE,,2025-11-10,NSE,FO,,buy,false,75.000000,46.700000,6954915,1200000218326756,2025-11-10T15:28:46,2025-11-18
SENSEX25N1382400PE,,2025-11-10,BSE,FO,,sell,false,20.000000,45.950000,1849110,1762768447703133962,2025-11-10T15:29:25,2025-11-13
SENSEX25N1382200PE,,2025-11-10,BSE,FO,,buy,false,20.000000,35.100000,3208910,1762768348326292827,2025-11-10T15:29:29,2025-11-13
NIFTY25N1825100PE,,2025-11-11,NSE,FO,,sell,false,75.000000,33.450000,705570,1500000014655326,2025-11-11T09:27:48,2025-11-18
NIFTY25N1826000CE,,2025-11-11,NSE,FO,,sell,false,75.000000,35.650000,971494,1200000016721021,2025-11-11T09:28:03,2025-11-18
NIFTY25N1125750CE,,2025-11-11,NSE,FO,,buy,false,75.000000,3.200000,7014082,1400000225895307,2025-11-11T14:24:50,2025-11-11
NIFTY25N1825100PE,,2025-11-12,NSE,FO,,buy,false,75.000000,9.200000,216271,1500000003298344,2025-11-12T09:18:37,2025-11-18
NIFTY25N1825500PE,,2025-11-12,NSE,FO,,sell,false,75.000000,34.750000,188608,1600000003406643,2025-11-12T09:18:56,2025-11-18
SENSEX25N1382400PE,,2025-11-12,BSE,FO,,buy,false,20.000000,7.750000,1020020,1762919100008726032,2025-11-12T09:19:14,2025-11-13
SENSEX25N1383700PE,,2025-11-12,BSE,FO,,sell,false,20.000000,62.400000,562110,1762919100008682182,2025-11-12T09:19:34,2025-11-13
SENSEX25N1385100CE,,2025-11-12,BSE,FO,,sell,false,20.000000,27.650000,409030,1762919100008592732,2025-11-12T09:20:02,2025-11-13
SENSEX25N1385000CE,,2025-11-12,BSE,FO,,sell,false,20.000000,38.400000,1286940,1762919338820429820,2025-11-12T09:20:50,2025-11-13
SENSEX25N1384400CE,,2025-11-12,BSE,FO,,buy,false,20.000000,224.000000,1398720,1762919326653847898,2025-11-12T09:21:45,2025-11-13
SENSEX25N1383600PE,,2025-11-12,BSE,FO,,sell,false,20.000000,45.000000,744440,1762919100001940468,2025-11-12T09:22:04,2025-11-13
SENSEX25N1385100CE,,2025-11-13,BSE,FO,,buy,false,20.000000,16.750000,3663090,1763008850182035546,2025-11-13T10:11:11,2025-11-13
SENSEX25N1385000CE,,2025-11-13,BSE,FO,,buy,false,20.000000,24.950000,9889310,1763008874670005024,2025-11-13T10:11:16,2025-11-13
SENSEX25N1383600PE,,2025-11-13,BSE,FO,,buy,false,20.000000,5.350000,2657110,1763008016881382560,2025-11-13T10:12:23,2025-11-13
SENSEX25N1383700PE,,2025-11-13,BSE,FO,,buy,false,20.000000,6.450000,2781040,1763008391310371514,2025-11-13T10:12:26,2025-11-13
NIFTY25N1825600PE,,2025-11-13,NSE,FO,,sell,false,75.000000,27.750000,946284,1100000052868616,2025-11-13T10:39:31,2025-11-18
NIFTY25N1825500PE,,2025-11-13,NSE,FO,,buy,false,75.000000,20.000000,1320943,1600000054601333,2025-11-13T10:39:37,2025-11-18
NIFTY25DEC24850PE,,2025-11-13,NSE,FO,,sell,false,75.000000,66.850000,1612396,1000000059493012,2025-11-13T10:43:12,2025-12-30
NIFTY25DEC27200CE,,2025-11-13,NSE,FO,,sell,false,75.000000,66.650000,1207535,1500000052980163,2025-11-13T10:43:33,2025-12-30
NIFTY25N1826050CE,,2025-11-13,NSE,FO,,buy,false,75.000000,94.200000,876427,1300000056222577,2025-11-13T10:53:59,2025-11-18
NIFTY25N1826200CE,,2025-11-14,NSE,FO,,sell,false,75.000000,32.800000,1331463,1600000031021103,2025-11-14T09:47:37,2025-11-18
NIFTY25N1825750PE,,2025-11-17,NSE,FO,,sell,false,75.000000,15.550000,1178179,1400000040964555,2025-11-17T10:13:27,2025-11-18
NIFTY25N1825600PE,,2025-11-17,NSE,FO,,buy,false,75.000000,5.550000,2048715,1100000047619317,2025-11-17T10:13:38,2025-11-18
NIFTY25N1825700PE,,2025-11-17,NSE,FO,,sell,false,75.000000,11.050000,1307953,1300000043550932,2025-11-17T10:13:55,2025-11-18
NIFTY25N1826100CE,,2025-11-17,NSE,FO,,sell,false,75.000000,32.650000,1185712,1400000041472321,2025-11-17T10:14:26,2025-11-18
NIFTY25N1826050CE,,2025-11-18,NSE,FO,,sell,false,75.000000,19.100000,703266,1300000014541479,2025-11-18T09:30:48,2025-11-18
NIFTY25N1826200CE,,2025-11-18,NSE,FO,,buy,false,75.000000,3.500000,717555,1600000014422369,2025-11-18T09:31:03,2025-11-18
NIFTY25N1826000CE,,2025-11-18,NSE,FO,,buy,false,75.000000,34.550000,1395461,1200000016130426,2025-11-18T09:31:07,2025-11-18
NIFTY25N1826100CE,,2025-11-18,NSE,FO,,buy,false,75.000000,11.550000,666508,1400000014515049,2025-11-18T09:31:27,2025-11-18
NIFTY25N1826150CE,,2025-11-18,NSE,FO,,sell,false,75.000000,5.700000,751501,1500000017138446,2025-11-18T09:35:04,2025-11-18
SENSEX25N2083500PE,,2025-11-18,BSE,FO,,sell,false,20.000000,39.700000,532250,1763438726970261515,2025-11-18T09:37:43,2025-11-20
SENSEX25N2086000CE,,2025-11-18,BSE,FO,,sell,false,20.000000,36.050000,526660,1763438420151427993,2025-11-18T09:38:03,2025-11-20
NIFTY25N1825700PE,,2025-11-18,NSE,FO,,buy,false,75.000000,2.850000,906130,1300000021001964,2025-11-18T09:39:41,2025-11-18
NIFTY25NOV25450PE,,2025-11-18,NSE,FO,,sell,false,75.000000,29.000000,903955,1500000022013680,2025-11-18T09:42:15,2025-11-25
NIFTY25NOV26500CE,,2025-11-18,NSE,FO,,sell,false,75.000000,22.600000,914492,1500000022499412,2025-11-18T09:43:03,2025-11-25
SENSEX25N2085700CE,,2025-11-19,BSE,FO,,sell,false,20.000000,17.850000,337770,1763523900007262325,2025-11-19T09:17:17,2025-11-20
SENSEX25N2083700PE,,2025-11-19,BSE,FO,,sell,false,20.000000,22.150000,268820,1763523900008394449,2025-11-19T09:17:40,2025-11-20
NIFTY25DEC27100CE,,2025-11-19,NSE,FO,,sell,false,75.000000,59.250000,221933,1300000008854934,2025-11-19T09:26:51,2025-12-30
NIFTY25DEC24950PE,,2025-11-19,NSE,FO,,sell,false,75.000000,66.150000,363116,1200000011319912,2025-11-19T09:29:28,2025-12-30
NIFTY25NOV25650PE,,2025-11-20,NSE,FO,,sell,false,75.000000,18.350000,205617,1200000004903121,2025-11-20T09:20:50,2025-11-25
NIFTY25NOV25450PE,,2025-11-20,NSE,FO,,buy,false,75.000000,9.000000,204228,1500000005092577,2025-11-20T09:21:00,2025-11-25
HAL25NOV4800CE,,2025-11-20,NSE,FO,,buy,false,150.000000,38.000000,103279,2200000007964608,2025-11-20T09:21:59,2025-11-25
SENSEX25N2084600PE,,2025-11-20,BSE,FO,,sell,false,20.000000,17.600000,1634860,1763610856097006477,2025-11-20T09:24:20,2025-11-20
SENSEX25N2083700PE,,2025-11-20,BSE,FO,,buy,false,20.000000,3.700000,2057570,1763610808170302857,2025-11-20T09:24:26,2025-11-20
SENSEX25N2083500PE,,2025-11-20,BSE,FO,,buy,false,20.000000,3.250000,4773230,1763610647988748951,2025-11-20T09:24:29,2025-11-20
SENSEX25N2084700PE,,2025-11-20,BSE,FO,,sell,false,20.000000,19.200000,1665740,1763610660603578514,2025-11-20T09:24:54,2025-11-20
HAL25DEC5000CE,,2025-11-20,NSE,FO,,sell,false,150.000000,71.000000,334721,2200000028247565,2025-11-20T09:45:44,2025-12-30
SENSEX25N2085700CE,,2025-11-20,BSE,FO,,buy,false,20.000000,43.650000,26827120,1763622863792501012,2025-11-20T12:47:14,2025-11-20
SENSEX25N2086000CE,,2025-11-20,BSE,FO,,buy,false,20.000000,7.350000,9068880,1763622219917840402,2025-11-20T12:47:57,2025-11-20
NIFTY25DEC25150PE,,2025-11-20,NSE,FO,,sell,false,75.000000,62.550000,1760622,1600000097647418,2025-11-20T12:49:13,2025-12-30
NIFTY25DEC24850PE,,2025-11-20,NSE,FO,,buy,false,75.000000,43.500000,1294033,1000000097520222,2025-11-20T12:49:20,2025-12-30
NIFTY25DEC25100PE,,2025-11-20,NSE,FO,,sell,false,75.000000,58.450000,1907229,1500000101539265,2025-11-20T12:49:46,2025-12-30
NIFTY25DEC24950PE,,2025-11-20,NSE,FO,,buy,false,75.000000,48.950000,1663791,1200000097296245,2025-11-20T12:49:51,2025-12-30
HAL25DEC5000CE,,2025-11-24,NSE,FO,,buy,false,150.000000,21.750000,37953,2200000001794598,2025-11-24T09:16:56,2025-12-30
NIFTY25NOV26500CE,,2025-11-24,NSE,FO,,buy,false,75.000000,4.000000,227876,1500000002829612,2025-11-24T09:18:35,2025-11-25
NIFTY25NOV25650PE,,2025-11-24,NSE,FO,,buy,false,75.000000,3.800000,193719,1200000002795593,2025-11-24T09:18:59,2025-11-25
NIFTY25NOV25900PE,,2025-11-24,NSE,FO,,sell,false,75.000000,15.200000,373217,1000000009972885,2025-11-24T09:29:51,2025-11-25
NIFTY25NOV26350CE,,2025-11-24,NSE,FO,,sell,false,75.000000,13.400000,416999,1200000009569921,2025-11-24T09:29:58,2025-11-25
NIFTY25NOV26300CE,,2025-11-24,NSE,FO,,sell,false,75.000000,17.500000,503778,1100000013763137,2025-11-24T09:37:47,2025-11-25
OFSS25DEC7800PE,,2025-11-24,NSE,FO,,sell,false,75.000000,99.550000,238805,2500000030473874,2025-11-24T10:09:44,2025-12-30
NIFTY25D0226650CE,,2025-11-24,NSE,FO,,sell,false,75.000000,29.200000,1144857,1100000040836500,2025-11-24T10:34:54,2025-12-02
NIFTY25D0225600PE,,2025-11-24,NSE,FO,,sell,false,75.000000,25.500000,1148905,1100000040930315,2025-11-24T10:35:06,2025-12-02
